time,temp,dwpt,rhum,prcp,wdir,wspd,pres,coco,location
2023-03-21 13:00:00,4.4,-2.2,62.0,0.0,230.0,9.4,1028.9,1.0,Lower Manhattan
2023-03-21 14:00:00,10.6,-5.0,33.0,0.0,220.0,5.4,1029.1,1.0,Lower Manhattan
2023-03-21 15:00:00,12.0,-6.4,27.0,0.0,240.0,11.0,1029.0,1.0,Lower Manhattan
2023-03-21 16:00:00,15.0,-7.8,20.0,0.0,230.0,9.4,1028.7,1.0,Lower Manhattan
2023-03-21 17:00:00,15.6,-6.7,21.0,0.0,240.0,14.8,1027.9,1.0,Lower Manhattan
2023-03-21 18:00:00,15.6,-6.7,21.0,0.0,240.0,14.8,1027.9,1.0,Lower Manhattan
2023-03-21 19:00:00,16.1,-5.6,22.0,0.0,210.0,5.4,1027.1,1.0,Lower Manhattan
2023-03-21 20:00:00,16.7,-5.8,21.0,0.0,260.0,14.8,1026.6,1.0,Lower Manhattan
2023-03-21 21:00:00,15.6,-8.0,19.0,0.0,270.0,18.4,1026.5,1.0,Lower Manhattan
2023-03-21 22:00:00,15.6,-8.0,19.0,0.0,270.0,18.4,1026.5,1.0,Lower Manhattan
2023-03-21 23:00:00,12.8,-6.3,26.0,0.0,260.0,14.8,1027.7,3.0,Lower Manhattan
2023-03-22 00:00:00,12.8,-7.8,23.0,0.0,270.0,18.4,1028.1,3.0,Lower Manhattan
2023-03-22 01:00:00,12.8,-7.8,23.0,0.0,270.0,18.4,1028.1,3.0,Lower Manhattan
2023-03-22 02:00:00,11.7,-7.2,26.0,0.0,270.0,13.0,1028.5,3.0,Lower Manhattan
2023-03-22 03:00:00,11.7,-7.2,26.0,0.0,270.0,13.0,1028.5,3.0,Lower Manhattan
2023-03-22 04:00:00,9.4,-4.9,36.0,0.0,280.0,13.0,1029.1,3.0,Lower Manhattan
2023-03-22 05:00:00,8.9,-4.3,39.0,0.0,280.0,13.0,1029.2,2.0,Lower Manhattan
2023-03-22 06:00:00,7.8,-4.0,43.0,0.0,260.0,11.2,1029.2,2.0,Lower Manhattan
2023-03-22 07:00:00,7.2,-4.3,44.0,0.0,270.0,7.6,1029.2,3.0,Lower Manhattan
2023-03-22 08:00:00,7.8,-5.0,40.0,0.0,270.0,11.2,1029.1,3.0,Lower Manhattan
2023-03-22 09:00:00,7.8,-5.0,40.0,0.0,270.0,11.2,1029.1,3.0,Lower Manhattan
2023-03-22 10:00:00,7.2,-4.0,45.0,0.0,250.0,7.6,1029.4,3.0,Lower Manhattan
2023-03-22 11:00:00,7.2,-2.3,51.0,0.0,260.0,5.4,1029.7,3.0,Lower Manhattan
2023-03-22 12:00:00,7.2,-2.8,49.0,0.0,250.0,5.4,1029.6,3.0,Lower Manhattan
2023-03-22 13:00:00,7.2,-2.8,49.0,0.0,250.0,5.4,1029.6,3.0,Lower Manhattan
2023-03-22 14:00:00,10.0,-1.7,44.0,0.0,220.0,14.8,1029.3,3.0,Lower Manhattan
2023-03-22 15:00:00,11.7,-2.2,38.0,0.0,210.0,7.6,1028.3,3.0,Lower Manhattan
2023-03-22 16:00:00,14.4,-3.0,30.0,0.0,220.0,11.2,1027.5,3.0,Lower Manhattan
2023-03-22 17:00:00,13.3,1.6,45.0,0.0,0.0,0.0,1026.5,3.0,Lower Manhattan
2023-03-22 18:00:00,13.3,1.6,45.0,0.0,0.0,0.0,1026.5,3.0,Lower Manhattan
2023-03-22 19:00:00,15.6,3.4,44.0,0.0,170.0,13.0,1024.6,3.0,Lower Manhattan
2023-03-22 20:00:00,13.3,5.0,57.0,0.0,170.0,7.6,1024.2,3.0,Lower Manhattan
2023-03-22 21:00:00,12.2,6.0,66.0,0.0,150.0,13.0,1023.5,3.0,Lower Manhattan
2023-03-22 22:00:00,12.2,6.0,66.0,0.0,150.0,13.0,1023.5,3.0,Lower Manhattan
2023-03-22 23:00:00,10.6,6.7,77.0,0.0,176.0,7.6,1023.3,3.0,Lower Manhattan
2023-03-23 00:00:00,10.6,6.7,77.0,0.0,180.0,7.6,1023.1,3.0,Lower Manhattan
2023-03-23 01:00:00,10.6,6.7,77.0,0.0,180.0,7.6,1023.1,3.0,Lower Manhattan
2023-03-23 02:00:00,10.0,7.8,86.0,0.0,0.0,0.0,1022.4,3.0,Lower Manhattan
2023-03-23 03:00:00,10.0,8.3,89.0,0.0,0.0,0.0,1022.2,3.0,Lower Manhattan
2023-03-23 04:00:00,10.0,8.3,89.0,0.0,0.0,0.0,1022.2,3.0,Lower Manhattan
2023-03-23 05:00:00,10.0,8.3,89.0,0.0,0.0,0.0,1020.9,3.0,Lower Manhattan
2023-03-23 06:00:00,10.0,8.3,89.0,0.0,0.0,0.0,1020.2,3.0,Lower Manhattan
2023-03-23 07:00:00,10.0,8.3,89.0,0.0,0.0,0.0,1020.2,3.0,Lower Manhattan
2023-03-23 08:00:00,8.0,6.9,93.0,0.0,40.0,9.0,1019.0,3.0,Lower Manhattan
2023-03-23 09:00:00,8.9,7.8,93.0,0.0,0.0,0.0,1018.3,3.0,Lower Manhattan
2023-03-23 10:00:00,8.9,6.7,86.0,0.0,0.0,0.0,1017.6,2.0,Lower Manhattan
2023-03-23 11:00:00,9.4,5.6,77.0,0.0,0.0,5.4,1016.3,3.0,Lower Manhattan
2023-03-23 12:00:00,10.0,6.2,77.0,0.0,230.0,13.0,1015.9,3.0,Lower Manhattan
2023-03-23 13:00:00,10.0,6.2,77.0,0.0,230.0,13.0,1015.9,3.0,Lower Manhattan
2023-03-23 14:00:00,11.1,6.0,71.0,0.0,260.0,11.2,1014.6,3.0,Lower Manhattan
2023-03-23 15:00:00,10.6,7.3,80.0,0.0,260.0,9.4,1013.4,3.0,Lower Manhattan
2023-03-23 16:00:00,10.6,8.4,86.0,0.0,280.0,7.6,1012.5,3.0,Lower Manhattan
2023-03-23 17:00:00,11.1,8.8,86.0,0.9,260.0,13.0,1011.7,8.0,Lower Manhattan
2023-03-23 18:00:00,11.1,8.8,86.0,0.0,260.0,13.0,1011.7,3.0,Lower Manhattan
2023-03-23 19:00:00,11.7,9.9,89.0,0.0,260.0,13.0,1010.1,3.0,Lower Manhattan
2023-03-23 20:00:00,13.3,9.9,80.0,0.0,270.0,16.6,1009.2,3.0,Lower Manhattan
2023-03-23 21:00:00,13.9,9.9,77.0,0.0,270.0,14.8,1008.7,3.0,Lower Manhattan
2023-03-23 22:00:00,13.9,9.9,77.0,0.0,270.0,14.8,1008.7,3.0,Lower Manhattan
2023-03-23 23:00:00,13.9,9.9,77.0,0.0,270.0,16.6,1008.0,3.0,Lower Manhattan
2023-03-24 00:00:00,13.3,9.9,80.0,0.0,270.0,16.6,1008.1,3.0,Lower Manhattan
2023-03-24 01:00:00,13.3,9.9,80.0,0.0,280.0,9.4,1008.1,3.0,Lower Manhattan
2023-03-24 02:00:00,13.3,9.9,80.0,0.0,280.0,9.4,1008.1,3.0,Lower Manhattan
2023-03-24 03:00:00,14.0,11.0,82.0,1.0,250.0,7.6,1008.7,9.0,Lower Manhattan
2023-03-24 04:00:00,13.3,6.6,64.0,0.1,150.0,5.4,1009.8,7.0,Lower Manhattan
2023-03-24 05:00:00,12.2,5.6,64.0,0.0,290.0,7.6,1010.6,3.0,Lower Manhattan
2023-03-24 06:00:00,11.1,5.0,66.0,0.0,290.0,9.4,1010.8,3.0,Lower Manhattan
2023-03-24 07:00:00,11.1,5.0,66.0,0.0,332.0,9.4,1010.8,3.0,Lower Manhattan
2023-03-24 08:00:00,11.1,4.3,63.0,0.0,0.0,0.0,1011.1,3.0,Lower Manhattan
2023-03-24 09:00:00,9.4,-3.2,41.0,0.0,260.0,7.6,1012.5,3.0,Lower Manhattan
2023-03-24 10:00:00,8.3,-2.1,48.0,0.0,0.0,0.0,1013.1,3.0,Lower Manhattan
2023-03-24 11:00:00,7.8,-1.2,53.0,0.0,0.0,7.6,1014.1,3.0,Lower Manhattan
2023-03-24 12:00:00,7.8,-1.2,53.0,0.0,337.0,7.6,1014.1,3.0,Lower Manhattan
2023-03-24 13:00:00,6.7,-0.5,60.0,0.0,335.0,11.2,1015.4,3.0,Lower Manhattan
2023-03-24 14:00:00,6.7,-2.2,53.0,0.0,0.0,0.0,1015.5,3.0,Lower Manhattan
2023-03-24 15:00:00,6.7,-1.0,58.0,0.0,260.0,14.8,1015.8,3.0,Lower Manhattan
2023-03-24 16:00:00,8.3,-1.0,52.0,0.0,270.0,13.0,1015.6,3.0,Lower Manhattan
2023-03-24 17:00:00,9.4,-2.2,44.0,0.0,270.0,9.4,1015.2,3.0,Lower Manhattan
2023-03-24 18:00:00,9.4,-2.2,44.0,0.0,324.0,9.4,1015.2,3.0,Lower Manhattan
2023-03-24 19:00:00,10.6,-2.8,39.0,0.0,240.0,9.4,1015.2,3.0,Lower Manhattan
2023-03-24 20:00:00,11.7,-0.5,43.0,0.0,240.0,9.4,1015.2,3.0,Lower Manhattan
2023-03-24 21:00:00,11.7,-0.5,43.0,0.0,240.0,7.6,1015.7,3.0,Lower Manhattan
2023-03-24 22:00:00,11.7,-0.5,43.0,0.0,240.0,7.6,1015.7,3.0,Lower Manhattan
2023-03-24 23:00:00,9.4,-1.1,48.0,0.0,270.0,5.4,1016.5,3.0,Lower Manhattan
2023-03-25 00:00:00,9.4,-2.2,44.0,0.0,250.0,5.4,1017.2,3.0,Lower Manhattan
2023-03-25 01:00:00,9.4,-2.2,44.0,0.0,250.0,5.4,1017.2,3.0,Lower Manhattan
2023-03-25 02:00:00,8.9,0.1,54.0,0.0,0.0,0.0,1018.2,3.0,Lower Manhattan
2023-03-25 03:00:00,8.9,0.1,54.0,0.0,0.0,0.0,1018.2,3.0,Lower Manhattan
2023-03-25 04:00:00,7.8,-1.2,53.0,0.0,60.0,20.5,1018.3,3.0,Lower Manhattan
2023-03-25 05:00:00,7.2,-1.0,56.0,0.0,60.0,16.6,1019.2,3.0,Lower Manhattan
2023-03-25 06:00:00,7.2,-2.3,51.0,0.0,50.0,22.3,1018.2,3.0,Lower Manhattan
2023-03-25 07:00:00,7.2,-2.3,51.0,0.0,50.0,22.3,1018.2,3.0,Lower Manhattan
2023-03-25 08:00:00,7.2,-1.7,53.0,0.0,30.0,18.4,1018.1,2.0,Lower Manhattan
2023-03-25 09:00:00,6.7,1.6,70.0,0.0,40.0,18.4,1018.4,3.0,Lower Manhattan
2023-03-25 10:00:00,7.2,1.7,68.0,0.0,50.0,24.1,1018.5,3.0,Lower Manhattan
2023-03-25 11:00:00,6.7,1.6,70.0,0.0,60.0,24.1,1018.4,3.0,Lower Manhattan
2023-03-25 12:00:00,6.7,1.6,70.0,0.0,40.0,25.9,1018.4,3.0,Lower Manhattan
2023-03-25 13:00:00,6.7,1.2,68.0,0.4,70.0,24.1,1017.3,8.0,Lower Manhattan
2023-03-25 14:00:00,6.7,0.6,65.0,1.0,50.0,27.7,1017.2,9.0,Lower Manhattan
2023-03-25 15:00:00,6.1,2.2,76.0,4.9,100.0,22.3,1015.4,9.0,Lower Manhattan
2023-03-25 16:00:00,6.1,2.7,79.0,1.2,70.0,22.3,1014.9,9.0,Lower Manhattan
2023-03-25 17:00:00,6.1,2.7,79.0,0.7,70.0,22.3,1014.9,8.0,Lower Manhattan
2023-03-25 18:00:00,6.1,4.4,89.0,0.2,50.0,33.5,1010.0,7.0,Lower Manhattan
2023-03-25 19:00:00,6.1,4.4,89.0,0.4,60.0,33.5,1009.6,8.0,Lower Manhattan
2023-03-25 20:00:00,6.1,5.1,93.0,0.5,50.0,31.7,1007.9,8.0,Lower Manhattan
2023-03-25 21:00:00,6.1,5.7,97.0,0.5,50.0,35.3,1007.7,8.0,Lower Manhattan
2023-03-25 22:00:00,6.1,5.7,97.0,0.3,40.0,27.7,1007.7,5.0,Lower Manhattan
2023-03-25 23:00:00,6.7,6.1,96.0,0.0,30.0,25.9,1007.8,5.0,Lower Manhattan
2023-03-26 00:00:00,6.1,6.1,100.0,0.0,20.0,18.4,1007.6,3.0,Lower Manhattan
2023-03-26 01:00:00,6.7,6.7,100.0,0.0,40.0,16.6,1007.4,3.0,Lower Manhattan
2023-03-26 02:00:00,6.1,6.1,100.0,0.0,30.0,20.5,1007.1,3.0,Lower Manhattan
2023-03-26 03:00:00,6.7,6.7,100.0,0.1,50.0,13.0,1006.5,7.0,Lower Manhattan
2023-03-26 04:00:00,6.7,6.7,100.0,0.0,50.0,13.0,1006.5,5.0,Lower Manhattan
2023-03-26 05:00:00,7.0,5.3,98.0,0.0,250.0,5.4,1007.9,5.0,Lower Manhattan
2023-03-26 06:00:00,7.0,5.7,98.0,0.0,0.0,0.0,1007.7,5.0,Lower Manhattan
2023-03-26 07:00:00,7.2,6.8,97.0,0.0,250.0,11.2,1008.0,5.0,Lower Manhattan
2023-03-26 08:00:00,8.2,6.2,87.0,0.0,250.0,16.6,1009.0,1.0,Lower Manhattan
2023-03-26 09:00:00,6.6,5.1,90.0,0.0,260.0,11.2,1010.0,1.0,Lower Manhattan
2023-03-26 10:00:00,5.9,3.2,83.0,0.0,260.0,11.2,1011.0,1.0,Lower Manhattan
2023-03-26 11:00:00,7.2,4.3,82.0,0.0,270.0,20.5,1012.1,1.0,Lower Manhattan
2023-03-26 12:00:00,7.2,4.3,82.0,0.0,270.0,20.5,1012.1,1.0,Lower Manhattan
2023-03-26 13:00:00,10.0,0.0,50.0,0.0,260.0,24.1,1012.7,1.0,Lower Manhattan
2023-03-26 14:00:00,11.7,-0.5,43.0,0.0,270.0,20.5,1012.8,1.0,Lower Manhattan
2023-03-26 15:00:00,11.7,-0.5,43.0,0.0,270.0,20.5,1012.8,1.0,Lower Manhattan
2023-03-26 16:00:00,13.9,-0.9,36.0,0.0,270.0,16.6,1012.1,1.0,Lower Manhattan
2023-03-26 17:00:00,13.9,-0.9,36.0,0.0,270.0,16.6,1012.1,1.0,Lower Manhattan
2023-03-26 18:00:00,16.1,-4.0,25.0,0.0,270.0,22.3,1012.3,1.0,Lower Manhattan
2023-03-26 19:00:00,16.7,-4.0,24.0,0.0,270.0,5.4,1013.0,1.0,Lower Manhattan
2023-03-26 20:00:00,17.2,-4.7,22.0,0.0,260.0,18.4,1013.0,1.0,Lower Manhattan
2023-03-26 21:00:00,17.2,-4.7,22.0,0.0,260.0,18.4,1013.0,1.0,Lower Manhattan
2023-03-26 22:00:00,17.2,-5.3,21.0,0.0,260.0,20.5,1014.0,1.0,Lower Manhattan
2023-03-26 23:00:00,14.4,-5.4,25.0,0.0,270.0,13.0,1014.7,1.0,Lower Manhattan
2023-03-27 00:00:00,13.9,-5.8,25.0,0.0,260.0,11.2,1015.3,1.0,Lower Manhattan
2023-03-27 01:00:00,12.8,-4.8,29.0,0.0,260.0,11.2,1016.0,1.0,Lower Manhattan
2023-03-27 02:00:00,12.8,-4.8,29.0,0.0,260.0,11.2,1016.0,1.0,Lower Manhattan
2023-03-27 03:00:00,11.7,-3.3,35.0,0.0,0.0,0.0,1016.6,1.0,Lower Manhattan
2023-03-27 04:00:00,11.1,-3.4,36.0,0.0,0.0,0.0,1016.8,1.0,Lower Manhattan
2023-03-27 05:00:00,10.6,-3.9,36.0,0.0,0.0,0.0,1017.1,1.0,Lower Manhattan
2023-03-27 06:00:00,10.6,-3.9,36.0,0.0,0.0,0.0,1017.1,1.0,Lower Manhattan
2023-03-27 07:00:00,10.0,-5.2,34.0,0.0,0.0,11.2,1016.7,1.0,Lower Manhattan
2023-03-27 08:00:00,8.9,-2.7,44.0,0.0,348.0,5.4,1017.9,1.0,Lower Manhattan
2023-03-27 09:00:00,7.8,-2.7,44.0,0.0,0.0,0.0,1018.5,1.0,Lower Manhattan
2023-03-27 10:00:00,8.3,-2.1,48.0,0.0,50.0,11.2,1018.2,1.0,Lower Manhattan
2023-03-27 11:00:00,8.9,-3.3,42.0,0.0,80.0,9.4,1018.2,1.0,Lower Manhattan
2023-03-27 12:00:00,8.9,-3.3,42.0,0.0,80.0,9.4,1018.2,3.0,Lower Manhattan
2023-03-27 13:00:00,12.8,-4.4,30.0,0.0,40.0,13.0,1018.3,3.0,Lower Manhattan
2023-03-27 14:00:00,13.9,-2.1,33.0,0.0,20.0,11.2,1017.4,2.0,Lower Manhattan
2023-03-27 15:00:00,13.9,-4.3,28.0,0.0,20.0,11.2,1016.9,1.0,Lower Manhattan
2023-03-27 16:00:00,13.9,-4.3,28.0,0.0,140.0,20.5,1016.9,2.0,Lower Manhattan
2023-03-27 17:00:00,13.3,-1.1,37.0,0.0,80.0,14.8,1015.3,3.0,Lower Manhattan
2023-03-27 18:00:00,11.7,-2.2,38.0,0.0,100.0,14.8,1014.7,1.0,Lower Manhattan
2023-03-27 19:00:00,10.6,1.7,54.0,0.0,120.0,16.6,1013.4,3.0,Lower Manhattan
2023-03-27 20:00:00,10.6,2.9,59.0,0.0,140.0,11.2,1013.8,3.0,Lower Manhattan
2023-03-27 21:00:00,10.6,2.9,59.0,1.4,140.0,11.2,1013.8,9.0,Lower Manhattan
2023-03-27 22:00:00,8.9,4.3,73.0,0.0,50.0,11.2,1014.6,3.0,Lower Manhattan
2023-03-27 23:00:00,7.8,4.4,79.0,1.0,30.0,18.4,1014.1,9.0,Lower Manhattan
2023-03-28 00:00:00,7.8,4.4,79.0,0.9,30.0,18.4,1014.1,8.0,Lower Manhattan
2023-03-28 01:00:00,7.2,4.3,82.0,0.2,40.0,24.1,1014.5,7.0,Lower Manhattan
2023-03-28 02:00:00,7.2,4.3,82.0,0.0,30.0,13.0,1015.3,3.0,Lower Manhattan
2023-03-28 03:00:00,6.7,3.8,82.0,0.0,60.0,16.6,1015.0,3.0,Lower Manhattan
2023-03-28 04:00:00,6.7,4.4,85.0,0.0,90.0,9.4,1015.5,3.0,Lower Manhattan
2023-03-28 05:00:00,6.7,4.4,85.0,0.0,90.0,5.4,1015.6,3.0,Lower Manhattan
2023-03-28 06:00:00,6.7,4.4,85.0,0.0,270.0,5.4,1015.6,3.0,Lower Manhattan
2023-03-28 07:00:00,6.7,3.8,82.0,0.0,260.0,5.4,1016.3,3.0,Lower Manhattan
2023-03-28 08:00:00,6.7,3.8,82.0,0.0,40.0,5.4,1016.6,3.0,Lower Manhattan
2023-03-28 09:00:00,6.7,3.8,82.0,0.0,40.0,5.4,1016.6,3.0,Lower Manhattan
2023-03-28 10:00:00,7.2,3.3,76.0,0.0,0.0,0.0,1016.7,3.0,Lower Manhattan
2023-03-28 11:00:00,7.2,3.3,76.0,0.0,270.0,7.6,1017.7,3.0,Lower Manhattan
2023-03-28 12:00:00,7.2,3.3,76.0,0.0,270.0,7.6,1017.7,3.0,Lower Manhattan
2023-03-28 13:00:00,6.7,2.2,73.0,0.0,353.0,9.4,1019.5,3.0,Lower Manhattan
2023-03-28 14:00:00,7.2,2.3,71.0,0.0,348.0,5.4,1019.5,3.0,Lower Manhattan
2023-03-28 15:00:00,8.3,1.7,63.0,0.0,130.0,7.6,1019.5,3.0,Lower Manhattan
2023-03-28 16:00:00,8.3,1.7,63.0,0.0,343.0,7.6,1019.5,3.0,Lower Manhattan
2023-03-28 17:00:00,10.6,1.1,52.0,0.0,60.0,13.0,1018.9,3.0,Lower Manhattan
2023-03-28 18:00:00,10.6,0.0,48.0,0.0,60.0,5.4,1018.5,3.0,Lower Manhattan
2023-03-28 19:00:00,11.1,-1.0,43.0,0.0,343.0,7.6,1018.3,3.0,Lower Manhattan
2023-03-28 20:00:00,10.6,-0.5,46.0,0.0,339.0,5.4,1018.2,3.0,Lower Manhattan
2023-03-28 21:00:00,10.6,-0.5,46.0,0.0,343.0,5.4,1018.2,3.0,Lower Manhattan
2023-03-28 22:00:00,11.1,-2.7,38.0,0.0,240.0,5.4,1018.8,2.0,Lower Manhattan
2023-03-28 23:00:00,10.0,-5.2,34.0,0.0,250.0,9.4,1019.8,1.0,Lower Manhattan
2023-03-29 00:00:00,9.4,-4.9,36.0,0.0,0.0,0.0,1020.1,3.0,Lower Manhattan
2023-03-29 01:00:00,9.4,-4.9,36.0,0.0,0.0,0.0,1020.1,3.0,Lower Manhattan
2023-03-29 02:00:00,8.9,-4.3,39.0,0.0,294.0,7.6,1020.8,3.0,Lower Manhattan
2023-03-29 03:00:00,8.3,-3.9,42.0,0.0,342.0,9.4,1021.2,3.0,Lower Manhattan
2023-03-29 04:00:00,7.2,-4.0,45.0,0.0,9.0,11.2,1020.3,3.0,Lower Manhattan
2023-03-29 05:00:00,7.2,-4.0,45.0,0.0,1.0,11.2,1020.3,2.0,Lower Manhattan
2023-03-29 06:00:00,6.0,-4.5,47.0,0.0,344.0,10.1,1020.0,1.0,Lower Manhattan
2023-03-29 07:00:00,6.1,-3.8,49.0,0.0,250.0,5.4,1020.5,3.0,Lower Manhattan
2023-03-29 08:00:00,6.1,-3.8,49.0,0.0,280.0,9.4,1020.9,3.0,Lower Manhattan
2023-03-29 09:00:00,5.6,-2.7,55.0,0.0,280.0,11.2,1021.6,3.0,Lower Manhattan
2023-03-29 10:00:00,5.6,-3.2,53.0,0.0,333.0,11.2,1022.4,3.0,Lower Manhattan
2023-03-29 11:00:00,5.6,-3.2,53.0,0.0,340.0,11.2,1022.4,3.0,Lower Manhattan
2023-03-29 12:00:00,7.2,-4.0,45.0,0.0,342.0,5.4,1023.0,1.0,Lower Manhattan
2023-03-29 13:00:00,8.3,-4.9,39.0,0.0,260.0,13.0,1022.8,1.0,Lower Manhattan
2023-03-29 14:00:00,8.3,-4.9,39.0,0.0,260.0,13.0,1022.8,1.0,Lower Manhattan
2023-03-29 15:00:00,10.0,-7.3,30.0,0.0,260.0,13.0,1021.9,1.0,Lower Manhattan
2023-03-29 16:00:00,10.0,-10.2,23.0,0.0,260.0,13.0,1021.9,1.0,Lower Manhattan
2023-03-29 17:00:00,12.2,-9.5,21.0,0.0,240.0,7.6,1020.4,2.0,Lower Manhattan
2023-03-29 18:00:00,12.8,-7.3,24.0,0.0,220.0,7.6,1019.2,2.0,Lower Manhattan
2023-03-29 19:00:00,12.2,-5.8,28.0,0.0,210.0,9.4,1018.1,3.0,Lower Manhattan
2023-03-29 20:00:00,11.1,-1.7,41.0,0.0,180.0,16.6,1018.0,3.0,Lower Manhattan
2023-03-29 21:00:00,9.4,-2.2,44.0,0.0,190.0,14.8,1017.9,3.0,Lower Manhattan
2023-03-29 22:00:00,9.4,-2.2,44.0,0.0,190.0,14.8,1017.9,3.0,Lower Manhattan
2023-03-29 23:00:00,7.2,-0.5,58.0,0.0,190.0,14.8,1017.6,3.0,Lower Manhattan
2023-03-30 00:00:00,6.7,0.6,65.0,0.0,210.0,9.4,1017.8,2.0,Lower Manhattan
2023-03-30 01:00:00,6.7,0.6,65.0,0.0,240.0,13.0,1017.4,3.0,Lower Manhattan
2023-03-30 02:00:00,6.7,0.6,65.0,0.0,240.0,13.0,1017.4,3.0,Lower Manhattan
2023-03-30 03:00:00,7.2,1.1,65.0,0.2,260.0,16.6,1016.4,7.0,Lower Manhattan
2023-03-30 04:00:00,5.6,0.6,70.0,0.0,260.0,9.4,1018.8,3.0,Lower Manhattan
2023-03-30 05:00:00,5.0,1.1,76.0,0.0,301.0,5.4,1019.8,3.0,Lower Manhattan
2023-03-30 06:00:00,5.0,1.1,76.0,0.0,330.0,5.4,1019.8,3.0,Lower Manhattan
2023-03-30 07:00:00,2.2,-5.0,59.0,0.0,325.0,5.4,1021.9,2.0,Lower Manhattan
2023-03-30 08:00:00,1.7,-7.9,49.0,0.0,320.0,5.4,1023.0,1.0,Lower Manhattan
2023-03-30 09:00:00,0.6,-9.4,47.0,0.0,323.0,7.6,1023.7,1.0,Lower Manhattan
2023-03-30 10:00:00,0.6,-8.4,51.0,0.0,320.0,7.6,1024.9,1.0,Lower Manhattan
2023-03-30 11:00:00,0.6,-8.4,51.0,0.0,318.0,7.6,1024.9,1.0,Lower Manhattan
2023-03-30 12:00:00,1.7,-9.3,44.0,0.0,319.0,9.4,1026.5,1.0,Lower Manhattan
2023-03-30 13:00:00,3.3,-9.4,39.0,0.0,318.0,7.6,1026.7,1.0,Lower Manhattan
2023-03-30 14:00:00,3.9,-9.8,36.0,0.0,250.0,14.8,1027.0,1.0,Lower Manhattan
2023-03-30 15:00:00,5.0,-10.8,31.0,0.0,321.0,7.6,1027.3,1.0,Lower Manhattan
2023-03-30 16:00:00,6.0,-9.9,31.0,0.0,260.0,11.0,1027.0,3.0,Lower Manhattan
2023-03-30 17:00:00,6.7,-10.1,29.0,0.0,240.0,13.0,1026.3,1.0,Lower Manhattan
2023-03-30 18:00:00,6.7,-10.1,29.0,0.0,240.0,13.0,1026.3,1.0,Lower Manhattan
2023-03-30 19:00:00,8.9,-8.6,28.0,0.0,240.0,5.4,1025.7,1.0,Lower Manhattan
2023-03-30 20:00:00,8.9,-8.6,28.0,0.0,270.0,5.4,1025.7,1.0,Lower Manhattan
2023-03-30 21:00:00,9.4,-11.3,22.0,0.0,270.0,7.6,1025.6,1.0,Lower Manhattan
2023-03-30 22:00:00,8.9,-11.1,23.0,0.0,0.0,0.0,1026.0,1.0,Lower Manhattan
2023-03-30 23:00:00,6.7,-10.6,28.0,0.0,270.0,5.4,1026.5,1.0,Lower Manhattan
2023-03-31 00:00:00,6.1,-11.1,28.0,0.0,270.0,7.6,1027.1,1.0,Lower Manhattan
2023-03-31 01:00:00,6.1,-11.1,28.0,0.0,270.0,7.6,1027.1,1.0,Lower Manhattan
2023-03-31 02:00:00,5.6,-11.1,29.0,0.0,250.0,7.6,1028.1,1.0,Lower Manhattan
2023-03-31 03:00:00,5.6,-10.6,30.0,0.0,260.0,7.6,1027.9,3.0,Lower Manhattan
2023-03-31 04:00:00,5.0,-6.6,43.0,0.0,230.0,7.6,1027.9,3.0,Lower Manhattan
2023-03-31 05:00:00,5.0,-6.6,43.0,0.0,230.0,7.6,1027.9,3.0,Lower Manhattan
2023-03-31 06:00:00,4.4,-7.1,43.0,0.0,250.0,5.4,1027.9,3.0,Lower Manhattan
2023-03-31 07:00:00,3.9,-4.3,55.0,0.0,270.0,11.2,1028.0,3.0,Lower Manhattan
2023-03-31 08:00:00,3.9,-7.3,44.0,0.0,270.0,7.6,1027.9,3.0,Lower Manhattan
2023-03-31 09:00:00,3.9,-6.7,46.0,0.0,260.0,9.4,1028.5,3.0,Lower Manhattan
2023-03-31 10:00:00,3.9,-6.7,46.0,0.0,260.0,9.4,1028.5,3.0,Lower Manhattan
2023-03-31 11:00:00,4.4,-3.4,57.0,0.0,270.0,11.2,1028.4,3.0,Lower Manhattan
2023-03-31 12:00:00,5.6,-1.1,62.0,0.0,270.0,9.4,1028.4,3.0,Lower Manhattan
2023-03-31 13:00:00,7.2,-0.1,60.0,0.0,270.0,7.6,1027.7,3.0,Lower Manhattan
2023-03-31 14:00:00,7.2,-0.1,60.0,0.0,190.0,7.6,1027.7,3.0,Lower Manhattan
2023-03-31 15:00:00,8.9,-0.7,51.0,0.0,190.0,13.0,1026.9,3.0,Lower Manhattan
2023-03-31 16:00:00,9.4,0.0,52.0,0.0,160.0,20.5,1024.8,3.0,Lower Manhattan
2023-03-31 17:00:00,8.9,1.1,58.0,0.0,190.0,11.2,1024.2,3.0,Lower Manhattan
2023-03-31 18:00:00,9.4,2.3,61.0,0.0,160.0,18.4,1022.3,3.0,Lower Manhattan
2023-03-31 19:00:00,10.0,2.1,58.0,0.0,120.0,13.0,1020.7,3.0,Lower Manhattan
2023-03-31 20:00:00,10.0,2.1,58.0,0.0,120.0,13.0,1020.7,3.0,Lower Manhattan
2023-03-31 21:00:00,11.1,3.9,61.0,0.0,40.0,7.6,1017.5,3.0,Lower Manhattan
2023-03-31 22:00:00,10.6,4.9,68.0,0.0,140.0,7.6,1016.2,3.0,Lower Manhattan
2023-03-31 23:00:00,9.4,5.0,74.0,0.0,30.0,9.4,1015.2,3.0,Lower Manhattan
